C:\Users\ecoleshill\Documents\ARAIG\Sim-LE-Solution\Debug\SimConnect.cfg
ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES
 6_5_2018 19:22:7,0.000011, 0.000229, -0.000009, 2261.275879, 605.730408, -0.071009, 0.065699, 
 6_5_2018 19:22:7,0.000011, 0.000790, -0.000009, 2261.275879, 605.730408, -0.071009, 0.065699, 
 6_5_2018 19:22:7,0.000011, 0.000790, 0.000032, 2261.275879, 605.730408, -0.071009, 0.065699, 
 6_5_2018 19:22:7,0.000011, 0.000790, 0.000032, 2261.275391, 605.730408, -0.071009, 0.065699, 
 6_5_2018 19:22:7,0.000011, 0.000790, 0.000032, 2261.275391, 605.730408, -0.061927, 0.065699, 
 6_5_2018 19:22:7,0.000011, 0.000790, 0.000032, 2261.275391, 605.730408, -0.061927, 0.050530, 
 6_5_2018 19:22:8,0.000008, 0.000790, 0.000032, 2261.275391, 605.730408, -0.061927, 0.050530, 
 6_5_2018 19:22:8,0.000008, 0.000102, 0.000032, 2261.275391, 605.730408, -0.061927, 0.050530, 
 6_5_2018 19:22:8,0.000008, 0.000102, -0.000005, 2261.275391, 605.730408, -0.061927, 0.050530, 
 6_5_2018 19:22:8,0.000008, 0.000102, -0.000005, 2261.274902, 605.730408, -0.061927, 0.050530, 
 6_5_2018 19:22:8,0.000008, 0.000102, -0.000005, 2261.274902, 605.730408, -0.054975, 0.050530, 
 6_5_2018 19:22:8,0.000008, 0.000102, -0.000005, 2261.274902, 605.730408, -0.054975, 0.038804, 
 6_5_2018 19:22:9,-0.000007, 0.000102, -0.000005, 2261.274902, 605.730408, -0.054975, 0.038804, 
 6_5_2018 19:22:9,-0.000007, -0.000535, -0.000005, 2261.274902, 605.730408, -0.054975, 0.038804, 
 6_5_2018 19:22:9,-0.000007, -0.000535, -0.000031, 2261.274902, 605.730408, -0.054975, 0.038804, 
 6_5_2018 19:22:9,-0.000007, -0.000535, -0.000031, 2261.274414, 605.730408, -0.054975, 0.038804, 
 6_5_2018 19:22:9,-0.000007, -0.000535, -0.000031, 2261.274414, 605.730408, -0.049668, 0.038804, 
 6_5_2018 19:22:9,-0.000007, -0.000535, -0.000031, 2261.274414, 605.730408, -0.049668, 0.029964, 
 6_5_2018 19:22:10,0.000005, -0.000535, -0.000031, 2261.274414, 605.730408, -0.049668, 0.029964, 
 6_5_2018 19:22:10,0.000005, 0.000475, -0.000031, 2261.274414, 605.730408, -0.049668, 0.029964, 
 6_5_2018 19:22:10,0.000005, 0.000475, 0.000020, 2261.274414, 605.730408, -0.049668, 0.029964, 
 6_5_2018 19:22:10,0.000005, 0.000475, 0.000020, 2261.273926, 605.730408, -0.049668, 0.029964, 
 6_5_2018 19:22:10,0.000005, 0.000475, 0.000020, 2261.273926, 605.730408, -0.045540, 0.029964, 
 6_5_2018 19:22:10,0.000005, 0.000475, 0.000020, 2261.273926, 605.730408, -0.045540, 0.023187, 
 6_5_2018 19:22:11,0.000004, 0.000475, 0.000020, 2261.273926, 605.730408, -0.045540, 0.023187, 
 6_5_2018 19:22:11,0.000004, 0.000008, 0.000020, 2261.273926, 605.730408, -0.045540, 0.023187, 
 6_5_2018 19:22:11,0.000004, 0.000008, -0.000004, 2261.273926, 605.730408, -0.045540, 0.023187, 
 6_5_2018 19:22:11,0.000004, 0.000008, -0.000004, 2261.273438, 605.730408, -0.045540, 0.023187, 
 6_5_2018 19:22:11,0.000004, 0.000008, -0.000004, 2261.273438, 605.730408, -0.042357, 0.023187, 
 6_5_2018 19:22:11,0.000004, 0.000008, -0.000004, 2261.273438, 605.730408, -0.042357, 0.017744, 
 6_5_2018 19:22:12,-0.000022, 0.000008, -0.000004, 2261.273438, 605.730408, -0.042357, 0.017744, 
